title	link	description	pubDate
"&quot;<b>MZ</b>세대, 비상장 주식·NFT 등 미래가치에 투자&quot;"	https://www.dnews.co.kr/uhtml/view.jsp?idxno=202108200825467340270	"두나무가 운영하는 비상장 주식 플랫폼 '<b>증권</b>플러스 비상장' 집계에 따르면, 플랫폼 전체 회원 중 <b>MZ</b>세대는 45%에 달한다. <b>MZ</b>세대는 또한 대체불가토큰(NFT)을 활용한 소유권 투자에도 적극적이다. 시간이 지나도 훼손되지... "	"Fri, 20 Aug 2021 08:30:00 +0900"
"<b>MZ</b>세대, ISA로 머니무브 본격화"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000070059	"ISA의 성 장세를 이끈 것은 2030 ‘<b>MZ</b>세대’다. 삼성<b>증권</b>에 따르면 중개형 ISA의 20대 고객은 18.2%, 30대 고객은 24.8%로 전체 고객 중 43%를 차지했다. 20~40대는 전체 고객 수의 69%를 차지한다. <b>증권</b>가에서는 삼성<b>증권</b>과... "	"Wed, 11 Aug 2021 16:31:00 +0900"
한국투자<b>증권</b> '미니스탁' 누적 다운로드 100만회 돌파	http://www.enewstoday.co.kr/news/articleView.html?idxno=1504737	"한국투자<b>증권</b>은 해외주식투자 플랫폼 '미니스탁' 앱이 출시 1년을 앞둔 가운데 누적 다운로드 수가... 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b>세대(80년 이후 출생, 모바일 활용도 높음) 주력 사용층이다. 올해 6월에는... "	"Tue, 17 Aug 2021 10:46:00 +0900"
"[단신] NH농협은행, 삼성<b>증권</b>, 한국투자<b>증권</b>"	http://www.newspost.kr/news/articleView.html?idxno=94168	"등 <b>MZ</b>세대가 선호하는 다양한 컨텐츠를 융합시킨 농협은행만의 메타버스 플랫폼으로 확대할 계획이다&quot;고 말했다. 삼성<b>증권</b>, 동영상 투자교육 사이트 '투자스쿨' 오픈 삼성<b>증권</b>이 모바일 동영상 투자 교육 사이트... "	"Tue, 17 Aug 2021 20:00:00 +0900"
한국투자<b>증권</b> '미니스탁' 누적 다운로드 100만회 돌파	https://www.ebn.co.kr/news/view/1496588/?sc=Naver	한국투자<b>증권</b>에 따르면 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. ▲한 눈에 알아볼 수 있는 간결한 앱 UI를 채택한 점 ▲1주 미만 소수점 주식에도... 	"Tue, 17 Aug 2021 10:42:00 +0900"
"<b>증권</b>가, 공모주 청약으로 2030 개인투자자 활성화 나선다"	http://www.enewstoday.co.kr/news/articleView.html?idxno=1504992	"연령대별 비중으로 봤을 때도 <b>증권</b>사가 <b>MZ</b>세대 마케팅에 집중할 이유가 한층?뚜렷하다. 지난해 투자자 비율은 40대 26.7% 30대 26.4%, 50대 22.9% 순이다. 이 추세대로면?현재 <b>MZ</b>세대를 잡으면 10년 이내에 시장을 주도할... "	"Wed, 18 Aug 2021 07:00:00 +0900"
"한화투자<b>증권</b>, 총상금 2억원 규모 국내주식 실전투자대회 개최"	http://biz.newdaily.co.kr/site/data/html/2021/08/17/2021081700218.html	뉴데일리 천진영 기자 = 한화투자<b>증권</b>은 '원조의 귀환! 2021년 국내주식 실전투자대회'를 실시한다고 17일... 신충섭 채널전략실 상무는 &quot;원조 실전투자대회의 귀환인 만큼 <b>MZ</b>세대 주린이부터 주식 투자 고수까지 모두... 	"Tue, 17 Aug 2021 18:24:00 +0900"
"한국투자<b>증권</b>, 해외주식 '미니스탁' 누적 다운로드 100만회 돌파"	http://www.newspim.com/news/view/20210817000227	한국투자<b>증권</b>은 모바일 해외주식투자 플랫폼 '미니스탁(ministock)' 앱 누적 다운로드 수가 100만회를... 점 <b>MZ</b>세대의 재테크 취향에 부합한다는 평가를 받는다. 미니스탁은 지난 6월 해외주식 뿐 아니라 해외... 	"Tue, 17 Aug 2021 10:00:00 +0900"
"직장생활 지혜 목마른 <b>MZ</b>세대, 서점서 ‘오아시스’ 찾는다"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0003376063	"직장 생활을 일찍 그만두더라도 좋아하는 일을 하며 제2의 인생을 설계하고자 하는 <b>MZ</b>세대는 퇴사에 대한 조언까지 책에서 구하기도 한다. 올 4월 출간된 ‘서른살, 비트코인으로 퇴사합니다’(국일<b>증권</b>경제연구소)는... "	"Sat, 14 Aug 2021 03:03:00 +0900"
"[SNS썰]A<b>증권</b>, B유업 2분기 실적이 38.5경?… B유업發 단위오류에 벌어진 해프..."	http://www.newsworker.co.kr/news/articleView.html?idxno=126608	이는 상대적으로 <b>MZ</b>세대들이 많이 이용하는 A<b>증권</b>의 특징과 SNS 활동이 맞물리면서 벌어진 양상으로 추정된다. 금융감독원에 따르면 B유업은 지난 17일 제출한 반기보고서에서 연결재무제표와 재무제표 단위를... 	"Mon, 23 Aug 2021 16:08:00 +0900"
"한국투자<b>증권</b>, '미니스탁' 누적 다운로드 100만회 돌파"	http://www.shinailbo.co.kr/news/articleView.html?idxno=1448699	한국투자<b>증권</b>에 따르면 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. △한 눈에 알아볼 수 있는 간결한 앱 UI?△1주 미만 소수점 주식에도 그만큼의... 	"Tue, 17 Aug 2021 13:42:00 +0900"
"하이투자<b>증권</b>, 카카오톡 이모티콘 증정 이벤트"	http://www.enewstoday.co.kr/news/articleView.html?idxno=1504674	"하이투자<b>증권</b>은 카카오톡 채널을 등록하면 이모티콘을 증정하는 이벤트를 진행한다고 17일 밝혔다. 이모티콘은 <b>MZ</b>세대(80년 이후 출생, 모바일 활용도 높음)에게 인기가 높은 '오늘의 짤' 브랜드와 협업해 16종 한정판으로... "	"Tue, 17 Aug 2021 09:10:00 +0900"
"하이투자<b>증권</b>, 카카오톡 이모티콘 증정 이벤트"	https://www.ebn.co.kr/news/view/1496636/?sc=Naver	"이모티콘은 <b>MZ</b>세대 연령층에 인기가 높은 ‘오늘의 짤’ 브랜드와 콜라보레이션(협력)하여 16종의 한정판으로 제작됐으며, 주식 관련 이야기와 ‘오늘의 짤’ 특유의 익살스러움을 담았다. 한편 하이투자<b>증권</b>은 미국주식... "	"Tue, 17 Aug 2021 13:12:00 +0900"
한국투자<b>증권</b> '미니스탁' 누적 다운로드 100만회 돌파	http://www.consumernews.co.kr/news/articleView.html?idxno=633455	한국금융지주 자회사 한국투자<b>증권</b>(사장 정일문)은 모바일 해외주식투자 플랫폼 '미니스탁(ministock)' 앱... 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b>세대(1980~2000년대생)들이 주력 사용자층인 셈이다. 특히 ▲한 눈에... 	"Tue, 17 Aug 2021 10:58:00 +0900"
한투<b>증권</b> 미니스탁 누적 다운로드 100만회 돌파	http://www.newsbrite.net/news/articleView.html?idxno=160797	한국투자<b>증권</b>에 따르면 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. ▲한 눈에 알아볼 수 있는 간결한 앱 UI를 채택한 점 ▲1주 미만 소수점 주식에도... 	"Tue, 17 Aug 2021 10:04:00 +0900"
"한국투자<b>증권</b>, ‘미니스탁’ 누적 다운로드 100만회 돌파"	https://www.ekn.kr/web/view.php?key=20210817010002639	"미니스탁 이용객의 75%는 2030세대로, 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b>(밀레니얼+Z) 세대들이 주력 사용자층이다. 한국투자<b>증권</b>은 미니스탁의 인기 요인으로 △한 눈에 알아볼 수 있는 간결한 앱 UI(사용자 환경)... "	"Tue, 17 Aug 2021 13:14:00 +0900"
[알림] 제5회 CEO스코어데일리 금융포럼 개최…‘차세대 플랫폼 혁신과 <b>MZ</b>마케...	https://www.ceoscoredaily.com/page/view/2021082414343288328	본 세션에서 △권영탁 핀크 대표(마이데이터 시대 도래에 따른 핀테크 플랫폼의 변화 예측) △KB<b>증권</b> 마블 랜드 트라이브 하우성 상무(모바일 주식거래 플랫폼(MTS) ‘마블미니'를 통한 <b>MZ</b>세대 지향 플랫폼 혁신)... 	"Tue, 24 Aug 2021 15:12:00 +0900"
하이투자<b>증권</b> &quot;카톡 채널 등록하면 '오늘의 짤' 이모티콘 드려요&quot;	http://biz.newdaily.co.kr/site/data/html/2021/08/17/2021081700041.html	<b>증권</b>'을 검색한 뒤 채널 추가를 눌러 등록하면 된다. 선착순 인원에 해당하면 이모티콘 받기 안내가 전송되며 전량 소진 시 별도의 안내 없이 종료된다. 이모티콘은 다운로드 후 30일간 사용 가능하다. 이모티콘은 <b>MZ</b>세대... 	"Tue, 17 Aug 2021 10:12:00 +0900"
&quot;<b>MZ</b>세대는 AI로 자산관리&quot;…로보어드바이저 벤처로 이직 행렬	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004592826	"천영록 두물머리 대표는 “대형 <b>증권</b>사에 700만 개의 계좌가 있다고 가정하면 그중 PB가 관리할 수 있는 계좌는 많아야 10만 개”라며 “690만 개 계좌는 방치돼 있는데, 로보어드바이저는 고객이 자산을 필요로 하는... "	"Tue, 17 Aug 2021 17:55:00 +0900"
"미래에셋<b>증권</b>, 해외선물 모의투자 오픈"	http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004425016	최근 진행했던 대학생 모의투자 챌린지에서는 총 1426명이 지원하는 등 <b>MZ</b>세대(20~30대)의 많은 호응을 얻었습니다. 미래에셋<b>증권</b> 관계자는 &quot;기존 거래소의 모의거래 시스템만 허용됐던 파생상품시장 모의거래 인증도... 	"Fri, 20 Aug 2021 14:54:00 +0900"
한국투자<b>증권</b> ‘미니스탁’ 누적 다운로드 100만회 돌파	http://www.fntimes.com/html/view.php?ud=202108171112414046c0eb6f11e_18	한국투자<b>증권</b>에 따르면 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. 미니스탁은 ▲한 눈에 알아볼 수 있는 간결한 앱 UI 채택 ▲1주 미만 소수점... 	"Tue, 17 Aug 2021 11:14:00 +0900"
"하이투자<b>증권</b>, 카카오톡 이모티콘 증정 이벤트"	http://www.shinailbo.co.kr/news/articleView.html?idxno=1448598	"이모티콘은 <b>MZ</b>세대 연령층에 인기가 높은 '오늘의 짤'?브랜드와 협력해 16종의 한정판으로 제작됐으며, 주식 관련 이야기와 '오늘의 짤'?특유의 익살스러움을 담았다. 한편 하이투자<b>증권</b>은 미국주식 매매서비스를 등록한... "	"Tue, 17 Aug 2021 09:50:00 +0900"
"유진투자<b>증권</b>, 디지털 혁신·임팩트 투자 앞세워 '퀀텀점프'[서경스타즈IR]"	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003950250	유진투자<b>증권</b>은 <b>MZ</b>세대에도 큰 관심을 보이고 있다. 이를 위해 올해 5월 <b>증권</b>사 최초로 네이버에 브랜드 웹툰인 ‘신입일기’ 연재를 시작했다. 유진투자<b>증권</b>에 입사한 신입 <b>증권</b>맨의 <b>증권</b>사 생활과 관련한 내용을 담고... 	"Mon, 16 Aug 2021 13:55:00 +0900"
"한국투자<b>증권</b>, '미니스탁' 누적 다운로드 100만회 돌파"	http://www.ftoday.co.kr/news/articleView.html?idxno=222050	추구하는 <b>MZ</b>세대의 재테크 취향에 부합한다는 평가를 받았다. 한국투자<b>증권</b>은 지난 6월 미니스탁을 통해 해외주식뿐만 아니라 해외 상장지수펀드(ETF)도 천원 단위로 투자할 수 있게 하는 등 서비스 범위를 확대하고... 	"Tue, 17 Aug 2021 16:50:00 +0900"
"한국투자<b>증권</b> 해외주식 플랫폼 ‘미니스탁’, 누적 다운로드 100만 돌파"	http://www.newsway.co.kr/news/view?tp=1&ud=2021081710154773957	한국투자<b>증권</b>에 따르면 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. 미니스탁의 특징으론 ▲한 눈에 알아볼 수 있는 간결한 앱 UI를 채택한 점 ▲1주... 	"Tue, 17 Aug 2021 10:18:00 +0900"
"한화투자<b>증권</b>, 2021년 국내주식 실전투자대회 개최"	http://www.lawissue.co.kr/view.php?ud=2021081721161363849817d053b9_12	"한화투자<b>증권</b> 채널전략실 신충섭 상무는 “원조 실전투자대회의 귀환인 만큼 <b>MZ</b>세대 주린이부터 주식 투자 고수까지 모두 참여하는 열린 실전투자대회를 준비했다”며, “단순한 수익률 경쟁을 넘어 사회적 책임을... "	"Tue, 17 Aug 2021 21:18:00 +0900"
"[<b>증권</b>소식] KTB네트워크, 코스닥 상장 예비심사청구서 제출 등"	https://www.asiatime.co.kr/article/20210819500355	상장 주관은 한국투자<b>증권</b>이 맡았다. 국내 1세대 벤처캐피털 KTB네트워크는 운용자산이 1조1195억원에... 이 같은 백화점 소비의 중심에는 <b>MZ</b>세대로 정의되는 20~30대가 있었다. 20대의 백화점 결제 건 수 증감은 전체... 	"Thu, 19 Aug 2021 18:00:00 +0900"
한국투자<b>증권</b> 해외주식 플랫폼 ‘미니스탁’ 내려받기 100만 회 넘어서	https://www.businesspost.co.kr/BP?command=article_view&num=246021	추구하는 <b>MZ</b>세대의 취향에 부합한다는 평가를 받는다고 설명했다. 미니스탁은 6월 해외주식뿐만 아니라 해외 상장지수펀드(ETF)도 1천 원 단위로 투자할 수 있도록 하는 등 서비스 범위를 넓혀가고 있다. 한국투자<b>증권</b>... 	"Tue, 17 Aug 2021 19:18:00 +0900"
"&quot;젊은 피 잡아라&quot; <b>증권</b>가, <b>MZ</b>세대 향한 &quot;구애&quot; 전쟁"	http://www.newsprime.co.kr/news/article.html?no=550986	"눈높이에 맞추기 위해 기존 어려운 리포트 용어를 쉬운 언어로 재가공하는 '투자연구소'를 오픈했다. 삼성<b>증권</b>은 <b>MZ</b>세대 특유의 '개그 코드'를 담은 디지털 브랜드 캠페인 영상을 제작했고, 380만회 조회수를 돌파했다."	"Fri, 13 Aug 2021 18:42:00 +0900"
"하이투자<b>증권</b>, 카톡 채널 등록시 '오늘의 짤' 이모티콘 증정"	https://www.dnews.co.kr/uhtml/view.jsp?idxno=202108170905149040280	"제공되는 이모티콘은 <b>MZ</b>세대 연령층에 인기가 높은 '오늘의 짤' 브랜드와 콜라보레이션해 16종 한정판으로 제작했으며, 주식 관련 이야기와 '오늘의 짤' 특유의 익살스러움을 담았다. 하이투자<b>증권</b> 디지털전략부... "	"Tue, 17 Aug 2021 09:10:00 +0900"
"한국투자<b>증권</b>, '미니스탁' 누적 다운로드 100만 돌파"	http://www.whitepaper.co.kr/news/articleView.html?idxno=208791	한국투자<b>증권</b>에 따르면 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. 미니스탁은 ▲한 눈에 알아볼 수 있는 간결한 앱 UI를 채택한 점 ▲1주 미만... 	"Tue, 17 Aug 2021 15:44:00 +0900"
“카드도 덕질이 대세”…<b>MZ</b>세대 취향저격 나선 카드업계	https://www.ceoscoredaily.com/page/view/2021081915462358509	공략 △<b>MZ</b>고객 전용 금융상품 개발 등을 중점적으로 추진한다는 방침이다. 카드사들이 아이돌과의 협업을 늘려나가는 이유로 시장의 확장성이 꼽힌다. 지난해 9월 박용희 IBK투자<b>증권</b> 연구원이 낸 ‘팬덤 경제학’... 	"Sat, 21 Aug 2021 07:02:00 +0900"
"한화투자<b>증권</b>, 2021년 국내주식 실전투자대회 개최"	http://www.ftoday.co.kr/news/articleView.html?idxno=221991	신충섭 한화투자<b>증권</b> 채널전략실 상무는 &quot;원조 실전투자대회의 귀환인 만큼 <b>MZ</b>세대 주린이부터 주식 투자 고수까지 모두 참여하는 열린 실전투자대회를 준비했다&quot;면서 &quot;단순한 수익률 경쟁을 넘어 사회적 책임을... 	"Tue, 17 Aug 2021 13:06:00 +0900"
"한국투자<b>증권</b>, 미니스탁 누적 다운로드 100만회 돌파"	http://www.finomy.com/news/articleView.html?idxno=97919	"한국투자<b>증권</b>의 미니스탁 이용객의 75%는 2030세대다. 최근 주식 투자 열풍을 이끌고 있는 <b>MZ</b> 세대들이 주력 사용자층인 셈이다. 한 눈에 알아볼 수 있는 간결한 앱 UI(사용자환경)를 채택한 점, 1주 미만 소수점 주식에도... "	"Tue, 17 Aug 2021 15:58:00 +0900"
"한화투자<b>증권</b> 국내주식 실전투자대회 9월 열어, 총상금 2억 걸어"	https://www.businesspost.co.kr/BP?command=article_view&num=245954	신충섭 한화투자<b>증권</b> 채널전략실 상무는 &quot;원조 실전투자대회의 귀환인 만큼 <b>MZ</b>세대(2030세대) 주린이부터 주식투자 고수까지 모두 참여하는 열린 실전투자대회를 준비했다&quot;며 &quot;단순한 수익률 경쟁을 넘어 사회적... 	"Tue, 17 Aug 2021 17:40:00 +0900"
[VC 이끄는 <b>MZ</b>세대]⑤ 오지성 뮤렉스파트너스 부사장 “‘따상’ 원티드랩 이...	https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000754447	"‘카카오<b>증권</b>’을 운영하던 2017년에 투자했다. 암호화폐 거래소 업비트는 아직 서비스되기 전이었고, 개설 계획만 있던 시기였다. 암호화폐 시장이 지금처럼 성장하지 않은 상태였기 때문에 카카오<b>증권</b>의 성장성과 창업... "	"Sun, 15 Aug 2021 06:01:00 +0900"
